Abandoned Carts Email,Abandoned Carts Email
Sender Name,Sender Name
Sender Email,Sender Email
Email Template for Unaltered Abandoned Carts,Email Template for Unaltered Abandoned Carts
Send Abandoned Cart Email After,Send Abandoned Cart Email After
(days). NB: this only affects unaltered abandoned carts. If products go on sale, the email below is sent on the same day.,(days). NB: this only affects unaltered abandoned carts. If products go on sale, the email below is sent on the same day.
Email Template for Sale Products,Email Template for Sale Products
